word,region,IPAs,file_path,wiktionary_url
assfuck,Southern England,"[""/\u02c8\u00e6sf\u028ck/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-assfuck.wav,https://en.wiktionary.org/wiki/assfuck
assgasm,US,"[""/\u02c8\u00e6s\u02cc\u0261\u00e6z\u0259m/""]",./audio_files/En-US-assgasm.wav,https://en.wiktionary.org/wiki/assgasm
asshat,Southern England,"[""/\u02c8\u00e6sh\u00e6t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-asshat.wav,https://en.wiktionary.org/wiki/asshat
asshole,US,"[""/\u02c8\u00e6s\u02ccho\u028al/""]",./audio_files/En-us-asshole.wav,https://en.wiktionary.org/wiki/asshole
assiduous,US,"[""/\u0259\u02c8s\u026ad\u0361\u0292u.\u0259s/""]",./audio_files/en-us-assiduous.wav,https://en.wiktionary.org/wiki/assiduous
assignation,US,"[""/\u00e6s\u026a\u0261\u02c8ne\u026a\u0283\u0259n/""]",./audio_files/En-us-assignation.wav,https://en.wiktionary.org/wiki/assignation
assimilate,US,"[""/\u0259\u02c8s\u026am.\u026a.le\u026at/""]",./audio_files/en-us-assimilate.wav,https://en.wiktionary.org/wiki/assimilate
assimilate,General Australian,"[""/\u0259\u02c8s\u026am.\u026a.le\u026at/""]",./audio_files/en-au-assimilate.wav,https://en.wiktionary.org/wiki/assimilate
assistance,US,"[""/\u0259\u02c8s\u026as.t\u0259ns/""]",./audio_files/en-us-assistance.wav,https://en.wiktionary.org/wiki/assistance
assistant,US,"[""/\u0259\u02c8s\u026ast\u0259nt/""]",./audio_files/en-us-assistant.wav,https://en.wiktionary.org/wiki/assistant
assisting,US,"[""/\u0259\u02c8s\u026ast\u026a\u014b/""]",./audio_files/en-us-assisting.wav,https://en.wiktionary.org/wiki/assisting
assistive,Southern England,"[""/\u0259\u02c8s\u026ast\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-assistive.wav,https://en.wiktionary.org/wiki/assistive
asskisser,US,"[""/\u02c8\u00e6sk\u026as\u025a/""]",./audio_files/En-US-asskisser.wav,https://en.wiktionary.org/wiki/asskisser
assortment,US,"[""/\u0259\u02c8s\u0254\u02d0tm\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vininn126-assortment.wav,https://en.wiktionary.org/wiki/assortment
asstastic,US,"[""/\u00e6s\u02c8t\u00e6st\u026ak/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-asstastic.wav",https://en.wiktionary.org/wiki/asstastic
assuage,US,"[""/\u0259\u02c8swe\u026ad\u0361\u0292/""]",./audio_files/en-us-assuage.wav,https://en.wiktionary.org/wiki/assuage
assume,UK,"[""/\u0259\u02c8sju\u02d0m/""]",./audio_files/en-uk-assume.wav,https://en.wiktionary.org/wiki/assume
assume,US,"[""/\u0259\u02c8su\u02d0m/""]",./audio_files/en-us-assume.wav,https://en.wiktionary.org/wiki/assume
assumed,US,"[""/\u0259\u02c8su\u02d0md/""]",./audio_files/en-us-assumed.wav,https://en.wiktionary.org/wiki/assumed
asswagon,Southern England,"[""/\u02c8\u00e6s\u02ccw\u00e6\u0261\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-asswagon.wav,https://en.wiktionary.org/wiki/asswagon
asswipe,US,"[""/\u02c8\u00e6swa\u026ap/""]",./audio_files/En-US-asswipe.wav,https://en.wiktionary.org/wiki/asswipe
astatine,US,"[""/\u02c8\u00e6st\u0259\u02cctin/""]",./audio_files/en-us-astatine.wav,https://en.wiktionary.org/wiki/astatine
asterism,Southern England,"[""/\u02c8\u00e6s.t\u0259\u02cc\u0279\u026az.\u0259m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-asterism.wav,https://en.wiktionary.org/wiki/asterism
asteroid,US,"[""/\u02c8\u00e6st(\u0259)\u0279\u0254\u026ad/""]",./audio_files/en-us-asteroid.wav,https://en.wiktionary.org/wiki/asteroid
asteroids,US,"[""/\u02c8\u00e6st\u0259\u02cc\u0279\u0254\u026adz/""]",./audio_files/LL-Q1860_(eng)-Persent101-asteroids.wav,https://en.wiktionary.org/wiki/asteroids
asthenia,US,"[""/\u00e6s\u02c8\u03b8i.ni.\u0259/""]",./audio_files/en-us-asthenia.wav,https://en.wiktionary.org/wiki/asthenia
astigmatism,US,"[""/\u0259\u02c8st\u026a\u0261m\u0259t\u026azm\u0329/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-astigmatism.wav,https://en.wiktionary.org/wiki/astigmatism
astir,Southern England,"[""/\u0259\u02c8st\u025c\u02d0/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-astir.wav,https://en.wiktionary.org/wiki/astir
astonish,US,"[""/\u0259\u02c8st\u0251n\u026a\u0283/""]",./audio_files/En-us-astonish.wav,https://en.wiktionary.org/wiki/astonish
astonishing,Mid-Atlantic US,"[""/\u0259\u02c8st\u0251n\u026a\u0283\u026a\u014b/""]",./audio_files/en-us-astonishing.wav,https://en.wiktionary.org/wiki/astonishing
astonishment,US,"[""/\u0259\u02c8st\u0251\u02d0n\u026a\u0283m\u0259nt/""]",./audio_files/en-us-astonishment.wav,https://en.wiktionary.org/wiki/astonishment
astral,US,"[""/\u02c8\u00e6st\u0279\u0259l/""]",./audio_files/en-us-astral.wav,https://en.wiktionary.org/wiki/astral
astray,US,"[""/\u0259\u02c8st\u0279e\u026a/""]",./audio_files/en-us-astray.wav,https://en.wiktionary.org/wiki/astray
astringent,Southern England,"[""/\u0259\u02c8st\u0279\u026an.d\u0361\u0292\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-astringent.wav,https://en.wiktionary.org/wiki/astringent
astrobleme,Southern England,"[""/\u02c8\u00e6s.t\u0279\u0259\u028a.bli\u02d0m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-astrobleme.wav,https://en.wiktionary.org/wiki/astrobleme
astrognosy,Southern England,"[""/\u0259s\u02c8t\u0279\u0252\u0261n\u0259si/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-astrognosy.wav,https://en.wiktionary.org/wiki/astrognosy
astroid,US,"[""/\u02c8\u00e6st\u0279\u0254\u026ad/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-astroid.wav",https://en.wiktionary.org/wiki/astroid
astrolabe,US,"[""/\u02c8\u00e6s.t\u0279\u0259\u02ccle\u026ab/""]",./audio_files/En-us-astrolabe.wav,https://en.wiktionary.org/wiki/astrolabe
astrologaster,US,"[""-\u00e6st\u0259(\u0279)""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-astrologaster.wav",https://en.wiktionary.org/wiki/astrologaster
astrological,Southern England,"[""/\u02cc\u00e6st\u0279\u0259\u02c8l\u0252d\u0361\u0292\u026ak\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-astrological.wav,https://en.wiktionary.org/wiki/astrological
astrometric,US,"[""/\u02ccast\u0279\u0259\u02c8m\u025bt\u0279\u026ak/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-astrometric.wav",https://en.wiktionary.org/wiki/astrometric
astrometry,US,"[""/\u0259\u02c8st\u0279\u0252m\u0259t\u0279i/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-astrometry.wav",https://en.wiktionary.org/wiki/astrometry
astronomer,California,"[""/\u0259\u02c8st\u0279\u0251.n\u0259.m\u025a/""]",./audio_files/en-us-astronomer.wav,https://en.wiktionary.org/wiki/astronomer
astronomical,US,"[""/\u02cc\u00e6s.t\u0279\u0259\u02c8n\u0251m.\u026a.k\u0259l/""]",./audio_files/en-us-astronomical.wav,https://en.wiktionary.org/wiki/astronomical
astute,Southern England,"[""/\u0259s\u02c8tju\u02d0t/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-astute.wav,https://en.wiktionary.org/wiki/astute
asylum,US,"[""/\u0259\u02c8sa\u026al\u0259m/""]",./audio_files/en-us-asylum.wav,https://en.wiktionary.org/wiki/asylum
asylums,US,"[""/\u0259\u02c8sa\u026al\u0259mz/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-asylums.wav,https://en.wiktionary.org/wiki/asylums
asymmetric,US,"[""/\u02cce\u026a.s\u0259\u02c8m\u025bt.\u0279\u026ak/""]",./audio_files/En-us-asymmetric.wav,https://en.wiktionary.org/wiki/asymmetric
asymmetrical,US,"[""/\u02cce\u026as\u026a\u02c8m\u025bt\u0279\u026ak(\u0259)l/""]",./audio_files/LL-Q1860_(eng)-Sapaa-asymmetrical.wav,https://en.wiktionary.org/wiki/asymmetrical
asymmetry,US,"[""/e\u026a\u02c8s\u026am\u026at\u0279i/""]",./audio_files/LL-Q1860_(eng)-Vininn126-asymmetry.wav,https://en.wiktionary.org/wiki/asymmetry
asymptomatic,US,"[""/\u02cce\u026a\u02ccs\u026am(p)t\u0259\u02c8m\u00e6t\u026ak/"", ""[-\u027e\u026ak]""]",./audio_files/En-us-asymptomatic.wav,https://en.wiktionary.org/wiki/asymptomatic
asynchronous,UK,"[""/e\u026a\u02c8s\u026a\u014bk\u0279\u0259n\u0259s/""]",./audio_files/en-uk-asynchronous.wav,https://en.wiktionary.org/wiki/asynchronous
at,US,"[""/\u00e6t/""]",./audio_files/en-us-at.wav,https://en.wiktionary.org/wiki/at
ATACMS,Southern England,"[""/\u0259\u02c8t\u00e6k\u0259ms/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-ATACMS.wav,https://en.wiktionary.org/wiki/ATACMS
at a pinch,General Australian,"[""/\u02cc\u00e6.t\u0259\u02c8p\u026an\u0283/""]",./audio_files/EN-AU_ck1_at_a_pinch.wav,https://en.wiktionary.org/wiki/at_a_pinch
at a pinch,General Australian,"[""/\u02cc\u00e6.t\u0259\u02c8p\u026an\u0283/""]",./audio_files/En-au-at_a_pinch.wav,https://en.wiktionary.org/wiki/at_a_pinch
ataraxia,US,"[""/\u00e6t\u0259\u02c8\u0279\u00e6ksi\u0259/""]",./audio_files/en-us-ataraxia.wav,https://en.wiktionary.org/wiki/ataraxia
atavism,US,"[""/\u02c8\u00e6t\u0259\u02ccv\u026az\u0259m/"", ""[\u02c8\u00e6\u027e\u0259\u02ccv\u026az\u0259m]""]",./audio_files/En-us-atavism.wav,https://en.wiktionary.org/wiki/atavism
at daggers drawn,US,"[""/\u00e6t \u02ccd\u00e6\u0261\u0259\u0279z \u02c8d\u0279\u0254n/""]",./audio_files/En-us-at_daggers_drawn.wav,https://en.wiktionary.org/wiki/at_daggers_drawn
ate,US,"[""/e\u026at/""]",./audio_files/en-us-ate.wav,https://en.wiktionary.org/wiki/ate
athambia,US,"[""/\u0259\u02c8\u03b8\u00e6mbi\u0259/""]",./audio_files/En-us-athambia.wav,https://en.wiktionary.org/wiki/athambia
athanor,Received Pronunciation,"[""/\u02c8\u00e6\u03b8\u0259n\u0254\u02d0/""]",./audio_files/En-uk-athanor.wav,https://en.wiktionary.org/wiki/athanor
atheism,US,"[""/\u02c8e\u026a.\u03b8i.\u026a.z\u0259m/""]",./audio_files/en-us-atheism.wav,https://en.wiktionary.org/wiki/atheism
atheist,US,"[""/\u02c8e\u026a\u03b8i\u026ast/""]",./audio_files/en-us-atheist.wav,https://en.wiktionary.org/wiki/atheist
atheophobia,Southern England,"[""/\u02cce\u026a\u03b8io\u028a\u02c8fo\u028abi\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atheophobia.wav,https://en.wiktionary.org/wiki/atheophobia
atherosclerosis,Southern England,"[""/\u02cc\u00e6\u03b8\u025ao\u028askl\u0259\u02c8\u0279o\u028as\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atherosclerosis.wav,https://en.wiktionary.org/wiki/atherosclerosis
athletics,Southern England,"[""/\u00e6\u03b8\u02c8l\u025bt\u026aks/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-athletics.wav,https://en.wiktionary.org/wiki/athletics
Atkins,Southern England,"[""/\u02c8\u00e6tk\u026anz/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Atkins.wav,https://en.wiktionary.org/wiki/Atkins
Atlanta,US,"[""/\u00e6t\u02c8l\u00e6nt\u0259/"", ""[\u00e6t\u02c8l\u00e6\u027e\u0303\u0259]"", ""[\u00e6t\u02c8l\u00e6n\u0259]""]",./audio_files/En-us-Atlanta.wav,https://en.wiktionary.org/wiki/Atlanta
Atlantic,Southern England,"[""/\u0259t\u02c8l\u00e6n.t\u026ak/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Atlantic.wav,https://en.wiktionary.org/wiki/Atlantic
Atlantic Ocean,Southern England,"[""/\u0259t\u02c8l\u00e6nt\u026ak \u02c8o\u028a\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Atlantic_Ocean.wav,https://en.wiktionary.org/wiki/Atlantic_Ocean
Atlantis,Southern England,"[""/\u0259t\u02c8l\u00e6nt\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-Atlantis.wav,https://en.wiktionary.org/wiki/Atlantis
atlatl,US,"[""/\u02c8atlat(\u0259)l/""]",./audio_files/En-us-atlatl.wav,https://en.wiktionary.org/wiki/atlatl
atmosphere,UK,"[""/\u02c8\u00e6t.m\u0259s\u02ccf\u026a\u0259(\u0279)/""]",./audio_files/LL-Q1860_(eng)-Rho9998-atmosphere.wav,https://en.wiktionary.org/wiki/atmosphere
atmosphere,US,"[""/\u02c8\u00e6tm\u0259s\u02ccf\u026a\u0279/""]",./audio_files/en-us-atmosphere.wav,https://en.wiktionary.org/wiki/atmosphere
atom,US,"[""/\u02c8\u00e6t\u0259m/"", ""[\u02c8\u00e6\u027em\u0329]"", ""[\u02c8\u00e6\u027e\u0259m]""]",./audio_files/en-us-atom.wav,https://en.wiktionary.org/wiki/atom
atomic,US,"[""/\u0259\u02c8t\u0251\u02d0.m\u026ak/""]",./audio_files/en-us-atomic.wav,https://en.wiktionary.org/wiki/atomic
atomize,Southern England,"[""/\u02c8\u00e6t\u0259ma\u026az/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atomize.wav,https://en.wiktionary.org/wiki/atomize
atomizer,US,"[""/\u02c8\u00e6t.\u0259\u02ccma\u026az.\u025a/""]",./audio_files/LL-Q1860_(eng)-Qwertygiy-atomizer.wav,https://en.wiktionary.org/wiki/atomizer
atoms,Southern England,"[""/\u02c8at\u0259mz/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atoms.wav,https://en.wiktionary.org/wiki/atoms
atomy,Southern England,"[""/\u02c8\u00e6t\u0259mi/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atomy.wav,https://en.wiktionary.org/wiki/atomy
at once,General Australian,"[""/\u0259t \u02c8w\u028cns/""]",./audio_files/en-au-at_once.wav,https://en.wiktionary.org/wiki/at_once
atone,US,"[""/\u0259\u02c8to\u028an/"", ""[\u0259\u02c8t\u02b0o\u028a\u032fn]""]",./audio_files/en-us-atone.wav,https://en.wiktionary.org/wiki/atone
atonement,Southern England,"[""/\u0259\u02c8to\u028anm\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atonement.wav,https://en.wiktionary.org/wiki/atonement
atonic,Southern England,"[""-\u0252n\u026ak""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atonic.wav,https://en.wiktionary.org/wiki/atonic
atrabilious,Southern England,"[""/\u02cc\u00e6.t\u0279\u0259\u02c8b\u026al.i.\u0259s/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atrabilious.wav,https://en.wiktionary.org/wiki/atrabilious
atrial,Southern England,"[""/\u02c8e\u026at\u0279i.\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atrial.wav,https://en.wiktionary.org/wiki/atrial
atrium,Southern England,"[""/\u02c8e\u026a.t\u0279i.\u0259m/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atrium.wav,https://en.wiktionary.org/wiki/atrium
atrophy,Southern England,"[""/\u02c8\u00e6t.\u0279\u0259.fi/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atrophy.wav,https://en.wiktionary.org/wiki/atrophy
Atropos,US,"[""/\u02c8\u00e6t\u0279\u0259p\u0252s/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-Atropos.wav",https://en.wiktionary.org/wiki/Atropos
attaboy,General Australian,"[""/\u02c8\u00e6t\u0259\u02ccb\u0254\u026a/""]",./audio_files/en-au-attaboy.wav,https://en.wiktionary.org/wiki/attaboy
attaché,US,"[""/\u02cc\u00e6t\u00e6\u02c8\u0283e\u026a/""]",./audio_files/en-us-attaché.wav,https://en.wiktionary.org/wiki/attaché
attachment,US,"[""/\u0259\u02c8t\u00e6t\u0361\u0283m\u0259nt/""]",./audio_files/en-us-attachment.wav,https://en.wiktionary.org/wiki/attachment
attacked,US,"[""/\u0259\u02c8t\u00e6kt/""]",./audio_files/en-us-attacked.wav,https://en.wiktionary.org/wiki/attacked
attacker,US,"[""/\u0259\u02c8t\u00e6k\u025a/""]",./audio_files/en-us-attacker.wav,https://en.wiktionary.org/wiki/attacker
attagirl,General Australian,"[""/\u02c8\u00e6t\u0259\u02cc\u0261\u025c\u02d0(\u0279)l/""]",./audio_files/en-au-attagirl.wav,https://en.wiktionary.org/wiki/attagirl
attainable,UK,"[""/\u0259\u02c8te\u026an\u0259b(\u0259)l/""]",./audio_files/En-uk-attainable.wav,https://en.wiktionary.org/wiki/attainable
attainment,US,"[""/\u0259\u02c8te\u026anm\u0259nt/""]",./audio_files/en-us-attainment.wav,https://en.wiktionary.org/wiki/attainment
attainments,US,"[""/\u0259\u02c8te\u026anm\u0259nts/""]",./audio_files/LL-Q1860_(eng)-Wodencafe-attainments.wav,https://en.wiktionary.org/wiki/attainments
attakid,Southern England,"[""/\u02c8\u00e6t\u0259\u02cck\u026ad/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attakid.wav,https://en.wiktionary.org/wiki/attakid
attar,Southern England,"[""/\u02c8\u00e6t.\u0259/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attar.wav,https://en.wiktionary.org/wiki/attar
attempting,US,"[""/\u0259\u02c8t\u025bmp.t\u026a\u014b/""]",./audio_files/en-us-attempting.wav,https://en.wiktionary.org/wiki/attempting
attempts,US,"[""/\u0259\u02c8t\u025bmpts/""]",./audio_files/en-us-attempts.wav,https://en.wiktionary.org/wiki/attempts
attendance,Southern England,"[""/\u0259\u02c8t\u025bn.d\u0259ns/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attendance.wav,https://en.wiktionary.org/wiki/attendance
attendant,US,"[""/\u0259\u02c8t\u025bnd\u0259nt/""]",./audio_files/en-us-attendant.wav,https://en.wiktionary.org/wiki/attendant
attended,US,"[""/\u0259\u02c8t\u025bnd\u026ad/""]",./audio_files/en-us-attended.wav,https://en.wiktionary.org/wiki/attended
attendees,"UK , male voice","[""/\u0259\u02cct\u025bn\u02c8di\u02d0z/""]",./audio_files/LL-Q1860_(eng)-Back_ache-Attendees.wav,https://en.wiktionary.org/wiki/attendees
attender,US,"[""-\u025bnd\u0259(\u0279)""]",./audio_files/LL-Q1860_(eng)-Wodencafe-attender.wav,https://en.wiktionary.org/wiki/attender
attends,US,"[""-\u025bndz""]",./audio_files/en-us-attends.wav,https://en.wiktionary.org/wiki/attends
attention,US,"[""/\u0259\u02c8t\u025bn.\u0283\u0259n/""]",./audio_files/en-us-attention.wav,https://en.wiktionary.org/wiki/attention
attentive,US,"[""/\u0259\u02c8t\u025bnt\u026av/""]",./audio_files/en-us-attentive.wav,https://en.wiktionary.org/wiki/attentive
attenuate,US,"[""/\u0259\u02c8t\u025bn.ju\u02cce\u026at/""]",./audio_files/en-us-attenuate.wav,https://en.wiktionary.org/wiki/attenuate
attenuation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Wodencafe-attenuation.wav,https://en.wiktionary.org/wiki/attenuation
attercop,Southern England,"[""/\u02c8\u00e6t\u0259k\u0252p/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attercop.wav,https://en.wiktionary.org/wiki/attercop
attestation,Southern England,"[""/\u02cc\u00e6t\u025b\u02c8ste\u026a\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attestation.wav,https://en.wiktionary.org/wiki/attestation
attestation,US,"[""/\u02cc\u00e6t\u025b\u02c8ste\u026a\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vininn126-attestation.wav,https://en.wiktionary.org/wiki/attestation
attested,Southern England,"[""/\u0259\u02c8t\u025bst\u026ad/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attested.wav,https://en.wiktionary.org/wiki/attested
at the helm,General Australian,"[""-\u025blm""]",./audio_files/en-au-at_the_helm.wav,https://en.wiktionary.org/wiki/at_the_helm
attic,Southern England,"[""/\u02c8\u00e6t\u026ak/"", ""[\u02c8\u00e6\u027e\u026ak]""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attic.wav,https://en.wiktionary.org/wiki/attic
attitude,US,"[""/\u02c8\u00e6t\u026a\u02cctud/"", ""[\u02c8\u00e6\u027e\u026a\u02cctud]""]",./audio_files/en-us-attitude.wav,https://en.wiktionary.org/wiki/attitude
attracted,US,"[""/\u0259\u02c8t\u0279\u00e6kt\u026ad/""]",./audio_files/en-us-attracted.wav,https://en.wiktionary.org/wiki/attracted
attribute,US,"[""/\u02c8\u00e6t.\u0279\u026a\u02ccbjut/""]",./audio_files/en-us-attribute-noun.wav,https://en.wiktionary.org/wiki/attribute
attribution,US,"[""/\u02cc\u00e6.t\u0279\u026a\u02c8bju.\u0283\u0259n/""]",./audio_files/LL-Q1860_(eng)-Vininn126-attribution.wav,https://en.wiktionary.org/wiki/attribution
attributive,Southern England,"[""/\u0259\u02c8t\u0279\u026a.bju.t\u026av/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-attributive.wav,https://en.wiktionary.org/wiki/attributive
attrite,US,"[""/\u0259\u02c8t\u0279a\u026at/""]",./audio_files/En-us-attrite.wav,https://en.wiktionary.org/wiki/attrite
atypical,Southern England,"[""/e\u026a\u02c8t\u026ap.\u026a.k\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-atypical.wav,https://en.wiktionary.org/wiki/atypical
auburn,US,"[""/\u02c8\u0254.b\u025an/""]",./audio_files/En-us-Auburn.wav,https://en.wiktionary.org/wiki/auburn
Auburn,US,"[""/\u02c8\u0254\u02d0b\u0259(\u0279)n/""]",./audio_files/En-us-Auburn.ogg,https://en.wiktionary.org/wiki/Auburn
Auburn,US,"[""/\u02c8\u0254\u02d0b\u0259(\u0279)n/""]",./audio_files/En-us-Auburn.wav,https://en.wiktionary.org/wiki/Auburn
auction,US,"[""/\u02c8\u0254k\u0283\u0259n/""]",./audio_files/en-us-auction.wav,https://en.wiktionary.org/wiki/auction
audacity,US,"[""/\u0254\u02c8d\u00e6s\u026ati/"", ""[\u0254\u02c8d\u00e6s\u026a\u027ei]""]",./audio_files/en-us-audacity.wav,https://en.wiktionary.org/wiki/audacity
audax,US,"[""/\u02c8\u0254\u02d0.d\u00e6ks/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-audax.wav",https://en.wiktionary.org/wiki/audax
audible,Southern England,"[""/\u02c8\u0254\u02d0d\u026ab\u0259l/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-audible.wav,https://en.wiktionary.org/wiki/audible
audience,US,"[""/\u02c8\u0254di\u0259ns/""]",./audio_files/en-us-audience.wav,https://en.wiktionary.org/wiki/audience
audient,Southern England,"[""/\u02c8\u0254\u02d0.d\u026a.\u0259nt/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-audient.wav,https://en.wiktionary.org/wiki/audient
audio,US,"[""/\u02c8\u0254.di.o\u028a/"", ""[\u02c8\u0254.\u027ei.o\u028a]""]",./audio_files/en-us-audio.wav,https://en.wiktionary.org/wiki/audio
audiophile,US,"[""/\u02c8\u0254\u02d0.di.\u0259\u028a\u02ccfa\u026al/""]","./audio_files/LL-Q1860_(eng)-Flame,_not_lame-audiophile.wav",https://en.wiktionary.org/wiki/audiophile
audit,California,"[""/\u02c8\u0251.d\u026at/""]",./audio_files/En-us-audit.wav,https://en.wiktionary.org/wiki/audit
auditor,US,"[""/\u02c8\u0254\u02d0d\u026at\u025a/""]",./audio_files/en-us-auditor.wav,https://en.wiktionary.org/wiki/auditor
auditor,US,"[""/\u02c8\u0254\u02d0d\u026at\u025a/""]",./audio_files/en-us-auditor-2.wav,https://en.wiktionary.org/wiki/auditor
au fait,UK,"[""/\u02cc\u0259\u028a\u02c8fe\u026a/""]",./audio_files/en-uk-au_fait.wav,https://en.wiktionary.org/wiki/au_fait
au fait,US,"[""/\u02cco\u028a\u02c8fe\u026a/""]",./audio_files/En-us-au_fait.wav,https://en.wiktionary.org/wiki/au_fait
auger,Southern England,"[""/\u02c8\u0254\u02d0.\u0261\u0259(\u0279)/""]",./audio_files/LL-Q1860_(eng)-Vealhurl-auger.wav,https://en.wiktionary.org/wiki/auger
auger,"US , cot – caught merger","[""/\u02c8\u0251.\u0261\u025a/""]",./audio_files/en-us-augur.wav,https://en.wiktionary.org/wiki/auger
aught,US,"[""/\u0254t/""]",./audio_files/en-us-aught.wav,https://en.wiktionary.org/wiki/aught
augmentation,US,"[""-e\u026a\u0283\u0259n""]",./audio_files/LL-Q1860_(eng)-Vininn126-augmentation.wav,https://en.wiktionary.org/wiki/augmentation
augury,US,"[""/\u02c8\u0254\u02d0.\u0261j\u028a.\u0279i/""]",./audio_files/en-us-augury.wav,https://en.wiktionary.org/wiki/augury
